"","Year","Combine","n"
"3951","2015","oleaferruginea",1
"3952","2015","olivetree",1
"3953","2015","on-farmresearch",1
"3954","2015","opportunitycosts",1
"3955","2015","oranges",1
"3956","2015","organicagriculture",1
"3957","2015","organicamendments",1
"3958","2015","organicmatter",1
"3959","2015","organicmatterproduction",1
"3960","2015","organismalinteractions",1
"3961","2015","origin",1
"3962","2015","oryza",1
"3963","2015","overexploitation",1
"3964","2015","oxalidaceae",1
"3965","2015","paddyfarming",1
"3966","2015","paddyfield",1
"3967","2015","paleoecologicaltimeseries",1
"3968","2015","paleoecology",1
"3969","2015","paraextensionworkers",1
"3970","2015","parispolyphylla",1
"3971","2015","partnerships",1
"3972","2015","patents",1
"3973","2015","perception",1
"3974","2015","perceptions",1
"3975","2015","pestcontrol",1
"3976","2015","pharmacological",1
"3977","2015","phaseolusvulgaris",1
"3978","2015","phosphoruslevels",1
"3979","2015","physalis",1
"3980","2015","physiology",1
"3981","2015","phytomass",1
"3982","2015","pimodel",1
"3983","2015","pimodels",1
"3984","2015","pisces",1
"3985","2015","plant",1
"3986","2015","plantdiversity",1
"3987","2015","plantextract",1
"3988","2015","plantextracts",1
"3989","2015","plantgene",1
"3990","2015","plantphysiologicalphenomena",1
"3991","2015","plantphysiology",1
"3992","2015","plants",1
"3993","2015","plantweeds",1
"3994","2015","policyreform",1
"3995","2015","pollution",1
"3996","2015","polymorphism",1
"3997","2015","populationdistribution",1
"3998","2015","populationgenetics",1
"3999","2015","populationgroup",1
"4000","2015","populationgroups",1
"4001","2015","populationstatus",1
"4002","2015","postharvestprocessing",1
"4003","2015","poultryindustry",1
"4004","2015","poverty",1
"4005","2015","precipitation",1
"4006","2015","precipitationintensity",1
"4007","2015","preventionandcontrol",1
"4008","2015","production",1
"4009","2015","productivity",1
"4010","2015","profitability",1
"4011","2015","projection",1
"4012","2015","protectedarea",1
"4013","2015","protectionofplantvariety",1
"4014","2015","psb",1
"4015","2015","publication",1
"4016","2015","publichealth",1
"4017","2015","pulseproductivity",1
"4018","2015","pyrus",1
"4019","2015","qualityoflife",1
"4020","2015","quantitativeanalysis",1
"4021","2015","questionnaire",1
"4022","2015","questionnairesurvey",1
"4023","2015","rainfallerosivity",1
"4024","2015","rajshahi",1
"4025","2015","redlist",1
"4026","2015","redliststatus",1
"4027","2015","regionaleconomy",1
"4028","2015","regionalplanning",1
"4029","2015","regressionanalysis",1
"4030","2015","regulatoryframework",1
"4031","2015","researchmethod",1
"4032","2015","reservoirs(water)",1
"4033","2015","residencecharacteristics",1
"4034","2015","residentpopulation",1
"4035","2015","residents'perceptions",1
"4036","2015","residuemanagement",1
"4037","2015","residueretention",1
"4038","2015","resource-useefficiency",1
"4039","2015","resourceallocation",1
"4040","2015","resourceavailability",1
"4041","2015","reviseduniversalsoillossequation",1
"4042","2015","reviseduniversalsoillossequations",1
"4043","2015","rice-wheatcroppingsystems",1
"4044","2015","risk",1
"4045","2015","riskassessment",1
"4046","2015","rootinteraction",1
"4047","2015","ruralarea",1
"4048","2015","ruralareas",1
"4049","2015","ruraleconomy",1
"4050","2015","ruralmodernizationparadigm",1
"4051","2015","ruralplanning",1
"4052","2015","ruralpopulation",1
"4053","2015","ruraltransition",1
"4054","2015","scientificinstitutions",1
"4055","2015","sedimentation",1
"4056","2015","sedimenttransport",1
"4057","2015","semistructuredinterview",1
"4058","2015","sensormesh",1
"4059","2015","sensoryperception",1
"4060","2015","shan",1
"4061","2015","shiftingagriculture",1
"4062","2015","shrub",1
"4063","2015","sirajganj",1
"4064","2015","smallholder",1
"4065","2015","socialjustice",1
"4066","2015","socio-economiccharacteristics",1
"4067","2015","socioeconomicstatus",1
"4068","2015","soilacidification",1
"4069","2015","soilanalysis",1
"4070","2015","soilandwaterconservation",1
"4071","2015","soilbiodiversity",1
"4072","2015","soilcarbon",1
"4073","2015","soildegradation",1
"4074","2015","soilerosion",1
"4075","2015","soillossratio",1
"4076","2015","soilnutrient",1
"4077","2015","soilnutrients",1
"4078","2015","soilorganicmatter",1
"4079","2015","soilpollution",1
"4080","2015","soilproperty",1
"4081","2015","soilprotectionmeasures",1
"4082","2015","soilremediation",1
"4083","2015","soilsurvey",1
"4084","2015","soilsurveys",1
"4085","2015","soiltexture",1
"4086","2015","solanumtuberosum",1
"4087","2015","sourcesofinformation",1
"4088","2015","southasia",1
"4089","2015","southeastasia",1
"4090","2015","spa-fuzzymodel",1
"4091","2015","spatio-temporalanalysis",1
"4092","2015","spatiotemporalanalysis",1
"4093","2015","speciesconservation",1
"4094","2015","statisticsandnumericaldata",1
"4095","2015","students",1
"4096","2015","surveysandquestionnaires",1
"4097","2015","sustainableagriculturalintensification",1
"4098","2015","sustainableagriculture",1
"4099","2015","sustainablecropproduction",1
"4100","2015","sustainableproduction",1
"4101","2015","sustainableutilization",1
"4102","2015","swatvalley",1
"4103","2015","swieteniamacrophylla",1
"4104","2015","systemtransition",1
"4105","2015","systemtransitions",1
"4106","2015","technologyaccess",1
"4107","2015","technologycommercialization",1
"4108","2015","technologyprotection",1
"4109","2015","temperateenvironment",1
"4110","2015","theoretical",1
"4111","2015","theoreticalmodel",1
"4112","2015","tibetan",1
"4113","2015","tibetans",1
"4114","2015","timber",1
"4115","2015","timeseries",1
"4116","2015","timeseriesanalysis",1
"4117","2015","tolerance",1
"4118","2015","totalcstock",1
"4119","2015","totalorganiccarbon",1
"4120","2015","trade-off",1
"4121","2015","trademarks",1
"4122","2015","traditional",1
"4123","2015","traditionalhealer",1
"4124","2015","traditionalmedicine",1
"4125","2015","transitionaleconomy",1
"4126","2015","tree-farming",1
"4127","2015","treesonfarmland",1
"4128","2015","treesoutsideforests",1
"4129","2015","tuber",1
"4130","2015","underutilizedspecies",1
"4131","2015","upland",1
"4132","2015","uplandregion",1
"4133","2015","urbanpopulation",1
"4134","2015","utilization",1
"4135","2015","vegetation",1
"4136","2015","vegetationstrips",1
"4137","2015","vignaradiata",1
"4138","2015","vignaradiatavar.radiata",1
"4139","2015","village",1
"4140","2015","vine",1
"4141","2015","voluntaryorganization",1
"4142","2015","vulnerability",1
"4143","2015","vulnerabilityassessment",1
"4144","2015","water-savingagriculture",1
"4145","2015","water-savingagricultures",1
"4146","2015","waterpollution",1
"4147","2015","waterquality",1
"4148","2015","watershed",1
"4149","2015","watersupply",1
"4150","2015","watersustainability",1
"4151","2015","wateruse",1
"4152","2015","weathervariability",1
"4153","2015","weed",1
"4154","2015","weedcontrol",1
"4155","2015","weedmulch",1
"4156","2015","westbengal",1
"4157","2015","wetland",1
"4158","2015","wetlands",1
"4159","2015","wildediblefruit",1
"4160","2015","wildedibleplants",1
"4161","2015","wildspecies",1
"4162","2015","yieldgaps",1
"4163","2015","yieldstress",1
"4164","2015","yulongsnowmountains",1
"4165","2015","zero-tillage",1
"4166","2015","zerotillage",1
"4167","2015","zerotilledgreengram",1
"4168","2016","",30
"4169","2016","china",20
"4170","2016","foodsecurity",14
"4171","2016","agriculture",12
"4172","2016","climatechange",11
"4173","2016","india",8
"4174","2016","biodiversity",7
"4175","2016","crops",7
"4176","2016","alternativeagriculture",6
"4177","2016","crop",6
"4178","2016","geneticvariation",6
"4179","2016","nepal",6
"4180","2016","sustainability",6
"4181","2016","agribusiness",5
"4182","2016","agricultural",5
"4183","2016","agriculturalecosystem",5
"4184","2016","agriculturalland",5
"4185","2016","animals",5
"4186","2016","cropproduction",5
"4187","2016","cropyield",5
"4188","2016","millet",5
"4189","2016","triticumaestivum",5
"4190","2016","wheat",5
"4191","2016","agriculturalintensification",4
"4192","2016","agriculturalpolicy",4
"4193","2016","animal",4
"4194","2016","carbonsequestration",4
"4195","2016","diversity",4
"4196","2016","rice",4
"4197","2016","sustainableagriculture",4
"4198","2016","adaptivemanagement",3
"4199","2016","agriculturalsustainability",3
"4200","2016","agroforestry",3
"4201","2016","animalia",3
"4202","2016","barley",3
"4203","2016","biocontrol",3
"4204","2016","foodproduction",3
"4205","2016","geneticdiversity",3
"4206","2016","genetics",3
"4207","2016","growth",3
"4208","2016","livelihood",3
"4209","2016","organicfarming",3
"4210","2016","ownership",3
"4211","2016","perception",3
"4212","2016","plant",3
"4213","2016","procedures",3
"4214","2016","sustainabledevelopment",3
"4215","2016","uttarakhand",3
"4216","2016","agriculturalproduction",2
"4217","2016","agriculturalworker",2
"4218","2016","agrobiodiversityconservation",2
"4219","2016","agroindustry",2
"4220","2016","agronomy",2
"4221","2016","allele",2
"4222","2016","bangladesh",2
"4223","2016","beekeeping",2
"4224","2016","biotechnology",2
"4225","2016","capitals",2
"4226","2016","carbondioxide",2
"4227","2016","cattle",2
"4228","2016","cereal",2
"4229","2016","cereals",2
"4230","2016","chlorophyll",2
"4231","2016","competitiveadvantage",2
"4232","2016","conservationtillage",2
"4233","2016","cost-benefitanalysis",2
"4234","2016","cropdiversity",2
"4235","2016","developmentandaging",2
"4236","2016","economics",2
"4237","2016","ecosystem",2
"4238","2016","ecosystemresilience",2
"4239","2016","ecosystemservice",2
"4240","2016","endophyticmicrobes",2
"4241","2016","fagopyrumesculentum",2
"4242","2016","farmingsystem",2
"4243","2016","fieldmethod",2
"4244","2016","flue-curedtobacco",2
"4245","2016","foodsupply",2
"4246","2016","forest",2
"4247","2016","geneticmarker",2
"4248","2016","geneticresource",2
"4249","2016","geneticresources",2
"4250","2016","genomics",2
"4251","2016","governance",2
"4252","2016","greenhousegas",2
"4253","2016","greenrevolution",2
"4254","2016","heterozygosity",2
"4255","2016","himalayas",2
"4256","2016","homegarden",2
"4257","2016","hplc",2
"4258","2016","human",2
"4259","2016","humicacid",2
"4260","2016","industry",2
"4261","2016","insecticide",2
"4262","2016","interaction",2
"4263","2016","introgression",2
"4264","2016","landrace",2
"4265","2016","landuse",2
"4266","2016","maize",2
"4267","2016","malnutrition",2
"4268","2016","marketingcapability",2
"4269","2016","methane",2
"4270","2016","microsatellitedna",2
"4271","2016","microsatelliterepeats",2
"4272","2016","millets",2
"4273","2016","mountainregion",2
"4274","2016","nitrousoxide",2
"4275","2016","northwesternchina",2
"4276","2016","oilseeds",2
"4277","2016","organiccarbon",2
"4278","2016","oryza",2
"4279","2016","oryzasativa",2
"4280","2016","paleodiet",2
"4281","2016","phenolicacids",2
"4282","2016","plantbreeding",2
"4283","2016","plantgrowthpromotion",2
"4284","2016","plants(botany)",2
"4285","2016","policyimplementation",2
"4286","2016","politicalgeography",2
"4287","2016","populationstructure",2
"4288","2016","poverty",2
"4289","2016","principalcomponentanalysis",2
"4290","2016","pulses",2
"4291","2016","reorganizationactions",2
"4292","2016","resilience",2
"4293","2016","ricelandraces",2
"4294","2016","rubberplantations",2
"4295","2016","shiftingcultivation",2
"4296","2016","smallholder",2
"4297","2016","socialcapital",2
"4298","2016","socioeconomicconditions",2
"4299","2016","socioeconomicimpact",2
"4300","2016","soilfertility",2
"4301","2016","soils",2
"4302","2016","spinach",2
"4303","2016","stableisotopes",2
"4304","2016","sustainableintensification",2
"4305","2016","totalfactorproductivity",2
"4306","2016","traditionalknowledge",2
"4307","2016","virulence",2
"4308","2016","vulnerability",2
"4309","2016","yield",2
"4310","2016","yunnan",2
"4311","2016","zeamays",2
"4312","2016","abandonedland",1
"4313","2016","adaptation",1
"4314","2016","adaptationstrategy",1
"4315","2016","adaptivestrategies",1
"4316","2016","adaptivestrategy",1
"4317","2016","afghanistan",1
"4318","2016","agedistribution",1
"4319","2016","agri-environmentalpolicy",1
"4320","2016","agribusinessmodel",1
"4321","2016","agriculturalbiotechnology",1
"4322","2016","agriculturalcommunities",1
"4323","2016","agriculturaldevelopment",1
"4324","2016","agriculturaleconomics",1
"4325","2016","agriculturalfinance",1
"4326","2016","agriculturalheritagesystemstourism",1
"4327","2016","agriculturallandscapes",1
"4328","2016","agriculturalproductions",1
"4329","2016","agriculturalresearch",1
"4330","2016","agriculturaltechnology",1
"4331","2016","agriculturebiodiversity",1
"4332","2016","agrihorticulturesystems",1
"4333","2016","agritourism",1
"4334","2016","agro-pastoralism",1
"4335","2016","agrobiodiversity",1
"4336","2016","agroecosystemplanning",1
"4337","2016","ahp",1
"4338","2016","akha",1
"4339","2016","albizia",1
"4340","2016","alnus",1
"4341","2016","alps",1
"4342","2016","alternariabrassicicola",1
"4343","2016","alternativefoodresources",1
"4344","2016","analyticalhierarchyprocess",1
"4345","2016","andforestpolicies",1
"4346","2016","animalhusbandry",1
"4347","2016","antagonisticactivity",1
"4348","2016","anthropobiome",1
"4349","2016","anti-oxidantactivities",1
"4350","2016","antioxidant",1
"4351","2016","antioxidantactivity",1
"4352","2016","antioxidants",1
"4353","2016","article",1
"4354","2016","artisanfarmers",1
"4355","2016","atmosphericnitrogen",1
"4356","2016","autochthonouslandraces",1
"4357","2016","bacteria",1
"4358","2016","bacteriology",1
"4359","2016","bakanaedisease",1
"4360","2016","barcoding",1
"4361","2016","basmati",1
"4362","2016","beeswax",1
"4363","2016","belowgroundbiomass",1
"4364","2016","benefitsharing",1
"4365","2016","biochemistry",1
"4366","2016","biogeochemicalcycle",1
"4367","2016","biological",1
"4368","2016","biologicalcontrol",1
"4369","2016","biologicalmaterials",1
"4370","2016","biologicalpestcontrol",1
"4371","2016","biospherics",1
"4372","2016","bootstrap-malmquist",1
"4373","2016","bootstrapping",1
"4374","2016","borders",1
"4375","2016","bos",1
"4376","2016","brandmanagement",1
"4377","2016","brassicanapus",1
"4378","2016","breeding",1
"4379","2016","bronzeage",1
"4380","2016","businessobstacles",1
"4381","2016","businessperformance",1
"4382","2016","cajanuscajan",1
"4383","2016","capital",1
"4384","2016","carbon",1
"4385","2016","carbonemission",1
"4386","2016","carbonequivalentemission",1
"4387","2016","carbonflux",1
"4388","2016","carbonfootprint",1
"4389","2016","carbonsequestrationpotential",1
"4390","2016","carbonsource",1
"4391","2016","carbonstock",1
"4392","2016","carbonstocks",1
"4393","2016","casestudymethodology",1
"4394","2016","cateringservice",1
"4395","2016","cattlefarming",1
"4396","2016","centralhimalaya",1
"4397","2016","cherry",1
"4398","2016","chickpea",1
"4399","2016","chittagong[bangladesh]",1
"4400","2016","chittagonghilltracts",1
"4401","2016","choiceexperiment",1
"4402","2016","chongqing",1
"4403","2016","classification",1
"4404","2016","climatechangeadaptation",1
"4405","2016","clusteranalysis",1
"4406","2016","collectiveaction",1
"4407","2016","colonialburma",1
"4408","2016","colonialism",1
"4409","2016","commerce",1
"4410","2016","commercialplantation",1
"4411","2016","comparativestudy",1
"4412","2016","competition",1
"4413","2016","competitiveness",1
"4414","2016","complexnetworks",1
"4415","2016","compositeindicators",1
"4416","2016","conservation",1
"4417","2016","conservationagriculture",1
"4418","2016","conservationbiologicalcontrol",1
"4419","2016","conservationmanagement",1
"4420","2016","conservationofnaturalresources",1
"4421","2016","consumptionbehavior",1
"4422","2016","controlledstudy",1
"4423","2016","correlation",1
"4424","2016","cost:benefitanalysis",1
"4425","2016","costs",1
"4426","2016","cotton",1
"4427","2016","cropbiodiversity",1
"4428","2016","cropdamage",1
"4429","2016","croppingsystems",1
"4430","2016","cropplant",1
"4431","2016","cropresidue",1
"4432","2016","croprotations",1
"4433","2016","cropsystem",1
"4434","2016","crossborder",1
"4435","2016","cultivar",1
"4436","2016","cultivatedlandusedecision-making",1
"4437","2016","cultivatedlegumes",1
"4438","2016","culturalanthropology",1
"4439","2016","culturalheritage",1
"4440","2016","culture",1
"4441","2016","culturesupernatant",1
"4442","2016","customerdemands",1
"4443","2016","dairy",1
"4444","2016","dairyfarming",1
"4445","2016","dataset",1
"4446","2016","decisionmaking",1
"4447","2016","decompositioneffect",1
"4448","2016","deforestation",1
"4449","2016","delhi",1
"4450","2016","demandanalysis",1
"4451","2016","developingcountries",1
"4452","2016","developingworld",1
"4453","2016","development",1
"4454","2016","developmentframework",1
"4455","2016","dicotyledon",1
"4456","2016","dietaryshift",1
"4457","2016","discretechoiceanalysis",1
"4458","2016","diseaseincidence",1
"4459","2016","diseaseprevalence",1
"4460","2016","domain-specificrecommendation",1
"4461","2016","domesticspecies",1
"4462","2016","drugeffects",1
"4463","2016","ecologicalagriculture",1
"4464","2016","ecologicalagricultures",1
"4465","2016","ecologicalvulnerability",1
"4466","2016","ecology",1
"4467","2016","economicanalysis",1
"4468","2016","economicequilibrium",1
"4469","2016","economicpolicy",1
"4470","2016","ecosystemfunction",1
"4471","2016","ecosystems",1
"4472","2016","ecosystemservices",1
"4473","2016","ecotourism",1
"4474","2016","elettariacardamomum",1
"4475","2016","eleusinecoracana",1
"4476","2016","emissioninventory",1
"4477","2016","endophyticbacteria",1
"4478","2016","enterprisesurvey",1
"4479","2016","environmentaldegradation",1
"4480","2016","environmentalfactor",1
"4481","2016","environmentalproblems",1
"4482","2016","environmentalprotection",1
"4483","2016","equilibrium",1
"4484","2016","essentialoil",1
"4485","2016","estimation",1
"4486","2016","estimationmethod",1
"4487","2016","esurvey",1
"4488","2016","ethnicminority",1
"4489","2016","ethnictraditionalcultures",1
"4490","2016","ethnobotany",1
"4491","2016","ethylene",1
"4492","2016","eurasia",1
"4493","2016","evergreentree",1
"4494","2016","ex-situconservation",1
"4495","2016","exsituconservation",1
"4496","2016","fallow",1
"4497","2016","familynutrition",1
"4498","2016","farmerlivelihoods",1
"4499","2016","farmersattitude",1
"4500","2016","farmersparticipatoryapproach",1
"4501","2016","fertilizerapplication",1
"4502","2016","fingermillet",1
"4503","2016","firmsize",1
"4504","2016","foodavailability",1
"4505","2016","foodinspection",1
"4506","2016","foodlaw",1
"4507","2016","foodpolicy",1
"4508","2016","foodpolicypapertypegeneralreview",1
"4509","2016","foodquality",1
"4510","2016","foodsafety",1
"4511","2016","foodsector",1
"4512","2016","foodtraceability",1
"4513","2016","forestmanagement",1
"4514","2016","forestry",1
"4515","2016","forestrypolicy",1
"4516","2016","fruit",1
"4517","2016","fujian",1
"4518","2016","functionalmorphology",1
"4519","2016","functionalproperties",1
"4520","2016","fungaldisease",1
"4521","2016","fungus",1
"4522","2016","fusarium",1
"4523","2016","fusariumfujikuroi",1
"4524","2016","fuzhou",1
"4525","2016","gansu",1
"4526","2016","gasanalysis",1
"4527","2016","gdp",1
"4528","2016","geneflow",1
"4529","2016","genepool",1
"4530","2016","geneticanalysis",1
"4531","2016","geneticdivergence",1
"4532","2016","geneticsimilarity",1
"4533","2016","geneticvariability",1
"4534","2016","genome",1
"4535","2016","genomicresources",1
"4536","2016","genotype",1
"4537","2016","geographicinformationsystems",1
"4538","2016","germplasm",1
"4539","2016","ghaziabad",1
"4540","2016","gibberellafujikuroi",1
"4541","2016","globalaveraging",1
"4542","2016","globalchange",1
"4543","2016","globalwarming",1
"4544","2016","globalwarmingpotential",1
"4545","2016","gossypium",1
"4546","2016","gossypiumhirsutum",1
"4547","2016","governanceapproach",1
"4548","2016","grainforgreenprojects",1
"4549","2016","grainforgreenprojects(ggp)",1
"4550","2016","grainyield",1
"4551","2016","grassland",1
"4552","2016","greenhouseeffect",1
"4553","2016","greenhousegases",1
"4554","2016","greenhousegasesemissions",1
"4555","2016","grossdomesticproduct",1
"4556","2016","growthrate",1
"4557","2016","haryana",1
"4558","2016","health",1
"4559","2016","herding",1
"4560","2016","heritagetourism",1
"4561","2016","heveabrasiliensis",1
"4562","2016","hexapoda",1
"4563","2016","high-densityplantation",1
"4564","2016","himalaya",1
"4565","2016","hindukushhimalayanregion",1
"4566","2016","historicalgeography",1
"4567","2016","homesteadgardeningmodel",1
"4568","2016","honey",1
"4569","2016","hordeum",1
"4570","2016","hordeumspecies",1
"4571","2016","householdincome",1
"4572","2016","householdsurvey",1
"4573","2016","human-wildlifeconflict",1
"4574","2016","humanbehavior",1
"4575","2016","humanexperiment",1
"4576","2016","humans",1
"4577","2016","hybrid",1
"4578","2016","hybridization",1
"4579","2016","hypothesistesting",1
"4580","2016","ica",1
"4581","2016","identificationmethod",1
"4582","2016","income",1
"4583","2016","indigenous",1
"4584","2016","industrialperformance",1
"4585","2016","industrialproduction",1
"4586","2016","industrialwaste",1
"4587","2016","inherentvulnerability",1
"4588","2016","insect",1
"4589","2016","insecticides",1
"4590","2016","insects",1
"4591","2016","insituconservationonfarm",1
"4592","2016","institutionalchange",1
"4593","2016","integratedfarming",1
"4594","2016","integratedpestmanagement",1
"4595","2016","intercropping",1
"4596","2016","isotopes",1
"4597","2016","italy",1
"4598","2016","karnal",1
"4599","2016","karyotype",1
"4600","2016","l-dopa",1
"4601","2016","labourallocation",1
"4602","2016","landabandonment",1
"4603","2016","landscapeassessments",1
"4604","2016","landuseandlandcover",1
"4605","2016","landusechange",1
"4606","2016","learning",1
"4607","2016","linkagemap",1
"4608","2016","livestock",1
"4609","2016","localparticipation",1
"4610","2016","loessplateau",1
"4611","2016","lombardy",1
"4612","2016","maizestalksreturntofield",1
"4613","2016","mangokernel",1
"4614","2016","marketdevelopment",1
"4615","2016","marketing",1
"4616","2016","mathura",1
"4617","2016","meta-analysis",1
"4618","2016","metals",1
"4619","2016","microbialcommunity",1
"4620","2016","micropropagation",1
"4621","2016","microsatellitemarker",1
"4622","2016","microsatellites",1
"4623","2016","microsatellitesmarkers",1
"4624","2016","milk",1
"4625","2016","molecularanalysis",1
"4626","2016","moringa",1
"4627","2016","moringaleafextract",1
"4628","2016","moringaleafextracts",1
"4629","2016","moringaoleifera",1
"4630","2016","mosaicagriculturallandscape",1
"4631","2016","mountainagro-ecosystem",1
"4632","2016","mountainousarea",1
"4633","2016","mucunapruriens",1
"4634","2016","multipleregression",1
"4635","2016","multipleregressionmodel",1
"4636","2016","mungbean",1
"4637","2016","mustard",1
"4638","2016","myanmar",1
"4639","2016","nabanriver",1
"4640","2016","nan",1
"4641","2016","naturalenemy",1
"4642","2016","naturalresource",1
"4643","2016","neolithic",1
"4644","2016","newdelhi",1
"4645","2016","ngs",1
"4646","2016","nichemarkets",1
"4647","2016","nichepartitioning",1
"4648","2016","nitrogen",1
"4649","2016","nitrogenaseactivity",1
"4650","2016","nitrogenfixation",1
"4651","2016","nitrogenoxides",1
"4652","2016","nomadicpastoralism",1
"4653","2016","northeastindia",1
"4654","2016","northernregion[thailand]",1
"4655","2016","nutrientavailability",1
"4656","2016","nutrientdynamics",1
"4657","2016","nutrition",1
"4658","2016","nutritivevalue",1
"4659","2016","oak",1
"4660","2016","observationalmethod",1
"4661","2016","on-farmconservation",1
"4662","2016","orf100",1
"4663","2016","organicacids",1
"4664","2016","organizationandmanagement",1
"4665","2016","pakistan",1
"4666","2016","palpa",1
"4667","2016","paneldata",1
"4668","2016","panicum",1
"4669","2016","panicummiliaceuml.varieties",1
"4670","2016","parasite",1
"4671","2016","parasites",1
"4672","2016","parasitoid",1
"4673","2016","parasitoids",1
"4674","2016","parasitology",1
"4675","2016","participatoryapproach",1
"4676","2016","pastoraldevelopment",1
"4677","2016","pastoralism",1
"4678","2016","pastoralsystem",1
"4679","2016","pathogenicity",1
"4680","2016","pea",1
"4681","2016","peas",1
"4682","2016","pecannut",1
"4683","2016","people",1
"4684","2016","peru",1
"4685","2016","pestcontrol",1
"4686","2016","pesticidepollution",1
"4687","2016","pesticideuse",1
"4688","2016","pestmanagement",1
"4689","2016","phenoliccompound",1
"4690","2016","phosphorus",1
"4691","2016","phylogeny",1
"4692","2016","phylogeography",1
"4693","2016","physicochemicalproperty",1
"4694","2016","physiology",1
"4695","2016","pig",1
"4696","2016","pigeonpea",1
"4697","2016","plantation",1
"4698","2016","plantdisease",1
"4699","2016","plantdiseases",1
"4700","2016","plantgenome",1
"4701","2016","plantgrowthregulator",1
"4702","2016","poland[centraleurope]",1
"4703","2016","policydevelopment",1
"4704","2016","pollination",1
"4705","2016","populationdynamics",1
"4706","2016","populationstatistics",1
"4707","2016","postharvest",1
"4708","2016","potassium",1
"4709","2016","precisionagriculture",1
"4710","2016","precisionnutrientmanagement",1
"4711","2016","predation",1
"4712","2016","predators",1
"4713","2016","predatorybehavior",1
"4714","2016","preventionandcontrol",1
"4715","2016","pricedynamics",1
"4716","2016","priorityjournal",1
"4717","2016","productandservices",1
"4718","2016","productionrisk",1
"4719","2016","productivity",1
"4720","2016","profitability",1
"4721","2016","protein",1
"4722","2016","punjab[india]",1
"4723","2016","pusa",1
"4724","2016","qianjiangyue",1
"4725","2016","qinghai",1
"4726","2016","rainfedagriculture",1
"4727","2016","rangeexpansion",1
"4728","2016","rangpur",1
"4729","2016","rapeseed",1
"4730","2016","raphanussativus",1
"4731","2016","rapidcarbonstockappraisal",1
"4732","2016","recreationalactivity",1
"4733","2016","recreationalvalue",1
"4734","2016","reforestation",1
"4735","2016","regressionanalysis",1
"4736","2016","remotesensing",1
"4737","2016","remotesensingandgis",1
"4738","2016","researchpriority",1
"4739","2016","resourceallocation",1
"4740","2016","resourceavailability",1
"4741","2016","resourceuse",1
"4742","2016","restoration",1
"4743","2016","restorationecology",1
"4744","2016","rhizobium",1
"4745","2016","riparianzone",1
"4746","2016","riskassessment",1
"4747","2016","rubber",1
"4748","2016","ruraldevelopment",1
"4749","2016","ruraleconomy",1
"4750","2016","ruralemployment",1
"4751","2016","ruralindia",1
"4752","2016","sealevel",1
"4753","2016","sediments",1
"4754","2016","seedplottechnique",1
"4755","2016","seedpotato",1
"4756","2016","sensitivityanalysis",1
"4757","2016","sensoryappraisal",1
"4758","2016","set-aside",1
"4759","2016","set-asidepolicy",1
"4760","2016","shaanxi",1
"4761","2016","sikkim",1
"4762","2016","sikkimhimalayas",1
"4763","2016","simplesequencerepeat",1
"4764","2016","simplesequencerepeat(ssr)",1
"4765","2016","smallandmediumenterprises",1
"4766","2016","smallholderfarmers",1
"4767","2016","socialchange",1
"4768","2016","socialenvironment",1
"4769","2016","socioeconomicfactors",1
"4770","2016","socioeconomics",1
"4771","2016","soil",1
"4772","2016","soildepth",1
"4773","2016","soilemission",1
"4774","2016","soilenzymeactivity",1
"4775","2016","soilhealth",1
"4776","2016","soilimprovement",1
"4777","2016","soilorganicmatter",1
"4778","2016","soilquality",1
"4779","2016","soiltexture",1
"4780","2016","soilwater",1
"4781","2016","soybean",1
"4782","2016","spatialdistribution",1
"4783","2016","spatialweighting",1
"4784","2016","spatio-temporaldimensions",1
"4785","2016","speciesoccurrence",1
"4786","2016","spinaciaoleracea",1
"4787","2016","ssrmarkers",1
"4788","2016","stableisotope",1
"4789","2016","stakeholder",1
"4790","2016","streptomyceshydrogenansdh16",1
"4791","2016","subsidies",1
"4792","2016","subsidysystem",1
"4793","2016","suburbanarea",1
"4794","2016","surveys",1
"4795","2016","survival",1
"4796","2016","susscrofa",1
"4797","2016","sustainableagricultural",1
"4798","2016","tailue",1
"4799","2016","taxreform",1
"4800","2016","technicalefficiency",1
"4801","2016","thailand",1
"4802","2016","three-stagemalmquist",1
"4803","2016","threshold",1
"4804","2016","tillage",1
"4805","2016","time-averagedcarbonstocks",1
"4806","2016","timeseriesanalysis",1
"4807","2016","topsoil",1
"4808","2016","tourism",1
"4809","2016","tourismcharacteristics",1
"4810","2016","tourismdevelopment",1
"4811","2016","tourismeconomics",1
"4812","2016","tourismperceptions",1
"4813","2016","touristattraction",1
"4814","2016","traditionalecologicalknowledge",1
"4815","2016","traditionalfarmingsystems",1
"4816","2016","transboundarylandscape",1
"4817","2016","transgenicplant",1
"4818","2016","traveldemand",1
"4819","2016","trends",1
"4820","2016","triticum",1
"4821","2016","urbanarea",1
"4822","2016","uttarpradesh",1
"4823","2016","valtellina",1
"4824","2016","varietaldiversity",1
"4825","2016","vegetable",1
"4826","2016","vegetableproduction",1
"4827","2016","vegetables",1
"4828","2016","village",1
"4829","2016","villagelevel",1
"4830","2016","wildpopulation",1
"4831","2016","willingnesstopay",1
"4832","2016","xishuangbanna",1
"4833","2016","yak",1
"4834","2016","yanhewan",1
"4835","2016","yieldandquality",1
"4836","2016","yieldgap",1
"4837","2016","yongtai",1
