"","Year","Combine","n"
"3301","2017","mountainregion",2
"3302","2017","numericalmodel",2
"3303","2017","palsar-2",2
"3304","2017","plants(botany)",2
"3305","2017","priorityjournal",2
"3306","2017","privatization",2
"3307","2017","procedures",2
"3308","2017","publicpolicy",2
"3309","2017","regressionanalysis",2
"3310","2017","remotesensing",2
"3311","2017","ruralpopulation",2
"3312","2017","semiarid",2
"3313","2017","sentinel-1",2
"3314","2017","sewage",2
"3315","2017","social-ecologicalresilience",2
"3316","2017","socialclass",2
"3317","2017","southeastasia",2
"3318","2017","spatialplanning",2
"3319","2017","susscrofa",2
"3320","2017","sustainability",2
"3321","2017","sustainabledevelopment",2
"3322","2017","triticumaestivum",2
"3323","2017","vegetables",2
"3324","2017","weedy",2
"3325","2017","wild",2
"3326","2017","wildrelatives",2
"3327","2017","wildrelativesofcultivatedspecies",2
"3328","2017","womensstatus",2
"3329","2017","80andover",1
"3330","2017","abandonedland",1
"3331","2017","abioticandbioticstress",1
"3332","2017","acc-deaminasebiotechnology",1
"3333","2017","activitiesofdailyliving",1
"3334","2017","adaptation",1
"3335","2017","afghanistan",1
"3336","2017","africa",1
"3337","2017","agribusinessfirms",1
"3338","2017","agribusinessperformance",1
"3339","2017","agriculturalapplication",1
"3340","2017","agriculturalbiotechnology",1
"3341","2017","agriculturalchemicals",1
"3342","2017","agriculturalco-operatives",1
"3343","2017","agriculturaleconomics",1
"3344","2017","agriculturalecosystem",1
"3345","2017","agriculturalemission",1
"3346","2017","agriculturalextension",1
"3347","2017","agriculturalinstitutions",1
"3348","2017","agriculturallandscapepatterns",1
"3349","2017","agriculturallanduseintensity",1
"3350","2017","agriculturalmanagement",1
"3351","2017","agriculturalmarket",1
"3352","2017","agriculturalpolicy",1
"3353","2017","agriculturalpollution",1
"3354","2017","agriculturalresearch",1
"3355","2017","agriculturalresearchoutput",1
"3356","2017","agriculturalsustainabledevelopment",1
"3357","2017","agro-biodiversity",1
"3358","2017","agro-ecosystems",1
"3359","2017","agro-foodpolicy",1
"3360","2017","agro-physiologicaltraits",1
"3361","2017","agroecology",1
"3362","2017","agroecosystemtypes",1
"3363","2017","agronomy",1
"3364","2017","allometry",1
"3365","2017","alternativeagriculture",1
"3366","2017","analysisofcovariance",1
"3367","2017","animalhealth",1
"3368","2017","animalprotein",1
"3369","2017","anthropometry",1
"3370","2017","aphididae",1
"3371","2017","aphisgossypii",1
"3372","2017","aquaculturesystem",1
"3373","2017","aquaticagriculturalsystems",1
"3374","2017","arcgissoftwares",1
"3375","2017","attitude",1
"3376","2017","australia",1
"3377","2017","bacteria",1
"3378","2017","bagrotvalley",1
"3379","2017","balkanpeninsula",1
"3380","2017","bandicotabengalensis",1
"3381","2017","bestmanagementpractice",1
"3382","2017","bigdata",1
"3383","2017","biocontrol",1
"3384","2017","biocontrolagent",1
"3385","2017","biofertilizer",1
"3386","2017","biogeographicregions",1
"3387","2017","biologicalcontrol",1
"3388","2017","biologicalmodel",1
"3389","2017","biology",1
"3390","2017","biomass",1
"3391","2017","biomassallocation",1
"3392","2017","biotechnologyr&dinvestment",1
"3393","2017","biplot",1
"3394","2017","blood",1
"3395","2017","bloodsampling",1
"3396","2017","bodymass",1
"3397","2017","bodymassindex",1
"3398","2017","bos",1
"3399","2017","bostaurus",1
"3400","2017","burma",1
"3401","2017","businessdevelopment",1
"3402","2017","businessmodel",1
"3403","2017","calibration",1
"3404","2017","cambodia",1
"3405","2017","capacitybuilding",1
"3406","2017","carbon",1
"3407","2017","carbonsequestration",1
"3408","2017","carbonstock",1
"3409","2017","carbonstocks",1
"3410","2017","casestudy",1
"3411","2017","centralamerica",1
"3412","2017","centralgovernment",1
"3413","2017","centralnepal",1
"3414","2017","cervusunicolor",1
"3415","2017","challenges",1
"3416","2017","changinggenderrolesandrelations",1
"3417","2017","changingtrend",1
"3418","2017","characterization",1
"3419","2017","childnutrition",1
"3420","2017","choicebehavior",1
"3421","2017","chronicdisease",1
"3422","2017","claraanddbscan",1
"3423","2017","classification(ofinformation)",1
"3424","2017","cloning",1
"3425","2017","clustering",1
"3426","2017","coastalzone",1
"3427","2017","collection",1
"3428","2017","commercialphenomena",1
"3429","2017","communityresourcemanagement",1
"3430","2017","conceptualframework",1
"3431","2017","conservationplans",1
"3432","2017","conservationstatus",1
"3433","2017","controlledstudy",1
"3434","2017","conuco",1
"3435","2017","conventiononbiologicaldiversity",1
"3436","2017","cooperativemembership",1
"3437","2017","cost-benefitanalysis",1
"3438","2017","costbenefitanalysis",1
"3439","2017","cotton",1
"3440","2017","countdataanalysis",1
"3441","2017","cropdamage",1
"3442","2017","cropdiversification",1
"3443","2017","croplandexpansion",1
"3444","2017","croppingfrequency",1
"3445","2017","croppingpractice",1
"3446","2017","cropplant",1
"3447","2017","croprotation",1
"3448","2017","cropyield",1
"3449","2017","cross-sectionalstudies",1
"3450","2017","cross-sectionalstudy",1
"3451","2017","crotalariajuncea",1
"3452","2017","cultivatedlandplantingstructure",1
"3453","2017","cultivatedlands",1
"3454","2017","culturalvalue",1
"3455","2017","dailylifeactivity",1
"3456","2017","decapoda(crustacea)",1
"3457","2017","decisiontrees",1
"3458","2017","deforestation",1
"3459","2017","demandanalysis",1
"3460","2017","demographiccharacteristics",1
"3461","2017","demography",1
"3462","2017","descriptors",1
"3463","2017","designandimplementations",1
"3464","2017","developingworld",1
"3465","2017","developmenteconomics",1
"3466","2017","developmentpotentials",1
"3467","2017","diabetesmellitus",1
"3468","2017","diagnosis",1
"3469","2017","diffusepollution",1
"3470","2017","disasters",1
"3471","2017","diseaseassociation",1
"3472","2017","diva-gis",1
"3473","2017","diversifiedshrimp-riceagroecosystems",1
"3474","2017","diversitychange",1
"3475","2017","domesticwaste",1
"3476","2017","dongpeople",1
"3477","2017","doublecropping",1
"3478","2017","dracocephalum",1
"3479","2017","eastsiang",1
"3480","2017","ecologicalsolution",1
"3481","2017","economicanalysis",1
"3482","2017","economicgrowth",1
"3483","2017","economicsectors",1
"3484","2017","economictransition",1
"3485","2017","ecosystem",1
"3486","2017","ecotypes",1
"3487","2017","edible",1
"3488","2017","ediblegrain",1
"3489","2017","edibleplant",1
"3490","2017","education",1
"3491","2017","emergingmarkets",1
"3492","2017","empiricalanalysis",1
"3493","2017","energybudget",1
"3494","2017","entropy",1
"3495","2017","environment",1
"3496","2017","environmentaldecisionmaking",1
"3497","2017","environmentalenrichment",1
"3498","2017","environmentalmonitoring",1
"3499","2017","environmentalplanning",1
"3500","2017","epidemiology",1
"3501","2017","ethnicity",1
"3502","2017","ethnicminority",1
"3503","2017","ethnobotany",1
"3504","2017","ethnographicresearch",1
"3505","2017","ethnography",1
"3506","2017","ethnology",1
"3507","2017","eurasia",1
"3508","2017","europe",1
"3509","2017","expenditure",1
"3510","2017","expertknowledge",1
"3511","2017","expertsystem",1
"3512","2017","expertsystems",1
"3513","2017","extremeevent",1
"3514","2017","fagopyrumtataricum",1
"3515","2017","familyfarm",1
"3516","2017","familyincome",1
"3517","2017","farmersknowledge",1
"3518","2017","farms",1
"3519","2017","farmyardmanure",1
"3520","2017","feminism",1
"3521","2017","fertilizer",1
"3522","2017","fertilizers",1
"3523","2017","ficuspalmata",1
"3524","2017","floodplain",1
"3525","2017","floristicdiversity",1
"3526","2017","focusgroups",1
"3527","2017","foodandnutritionalsecurity",1
"3528","2017","foodgrain",1
"3529","2017","foodinsecurity",1
"3530","2017","foodpolicy",1
"3531","2017","foodprocessing",1
"3532","2017","foodproduction",1
"3533","2017","foodprovisioning",1
"3534","2017","foodquality",1
"3535","2017","foodstorage",1
"3536","2017","foodvulnerability",1
"3537","2017","forestplantation",1
"3538","2017","forestplantations",1
"3539","2017","forests",1
"3540","2017","forthcoming",1
"3541","2017","freshwater",1
"3542","2017","gender",1
"3543","2017","genderandautonomousadaptation",1
"3544","2017","genderequality",1
"3545","2017","genderequity",1
"3546","2017","genderidentity",1
"3547","2017","gendermainstreaming",1
"3548","2017","genderrelations",1
"3549","2017","genderrole",1
"3550","2017","geneticpolymorphism",1
"3551","2017","geneticresources",1
"3552","2017","geneticresourcesconservation",1
"3553","2017","geneticselection",1
"3554","2017","geneticvariability",1
"3555","2017","geneticvariation",1
"3556","2017","genome",1
"3557","2017","genome-wideassociationstudy",1
"3558","2017","geographicinformationsystems",1
"3559","2017","germplasm",1
"3560","2017","getartarybuckwheat",1
"3561","2017","gilgit-baltistan",1
"3562","2017","gis",1
"3563","2017","glaciation",1
"3564","2017","globalization",1
"3565","2017","globalvaluechain",1
"3566","2017","glutinousrice",1
"3567","2017","gmcrops",1
"3568","2017","governance",1
"3569","2017","governanceapproach",1
"3570","2017","grasspea",1
"3571","2017","greenmanuring",1
"3572","2017","growthdisorder",1
"3573","2017","growthdisorders",1
"3574","2017","growthinsales",1
"3575","2017","habit",1
"3576","2017","hardwoods",1
"3577","2017","healthstatus",1
"3578","2017","heat",1
"3579","2017","heating",1
"3580","2017","helicoverpaarmigera",1
"3581","2017","hemoglobin",1
"3582","2017","hemoglobins",1
"3583","2017","herbicides",1
"3584","2017","hillagriculture",1
"3585","2017","humancapital",1
"3586","2017","humancapitalaccumulation",1
"3587","2017","humanrelation",1
"3588","2017","hypertension",1
"3589","2017","impact",1
"3590","2017","in-situlive-mulching",1
"3591","2017","incentive",1
"3592","2017","increasingtemperatures",1
"3593","2017","indianagriculture",1
"3594","2017","indianhimalayanmountains",1
"3595","2017","indigenousfoodsystem",1
"3596","2017","indigenoushealthcare",1
"3597","2017","indigenouspeople",1
"3598","2017","indigenouspeople’sornamentals",1
"3599","2017","indigenouswomen",1
"3600","2017","indonesia",1
"3601","2017","industrialdevelopment",1
"3602","2017","infant",1
"3603","2017","informationaccessibility",1
"3604","2017","informationprocessing",1
"3605","2017","insituconservation",1
"3606","2017","integratedpestmanagement",1
"3607","2017","interdisciplinarycollaborativeeffort",1
"3608","2017","interglacial",1
"3609","2017","internationalcooperation",1
"3610","2017","internationality",1
"3611","2017","interpersonalrelations",1
"3612","2017","investments",1
"3613","2017","iron-deficiency",1
"3614","2017","irondeficiencyanemia",1
"3615","2017","irrawaddydelta",1
"3616","2017","issue-attentioncycle",1
"3617","2017","juglans",1
"3618","2017","juglansregia",1
"3619","2017","karnalbunt",1
"3620","2017","knowledgebase",1
"3621","2017","knowledgebasedsystems",1
"3622","2017","labormigration",1
"3623","2017","lagadwal",1
"3624","2017","landabandonment",1
"3625","2017","landcapability",1
"3626","2017","landcover",1
"3627","2017","landrentalmarket",1
"3628","2017","landsat",1
"3629","2017","landsat-8",1
"3630","2017","landscape",1
"3631","2017","landscapemetrics",1
"3632","2017","landtenuresecurity",1
"3633","2017","landusechange",1
"3634","2017","landuseclassification",1
"3635","2017","landusepattern",1
"3636","2017","lastglacialmaximum",1
"3637","2017","lathyrussativus",1
"3638","2017","latitude",1
"3639","2017","law",1
"3640","2017","leadership",1
"3641","2017","leaflitterdecomposition",1
"3642","2017","legalaspect",1
"3643","2017","legalframework",1
"3644","2017","legislation",1
"3645","2017","legume",1
"3646","2017","literacy",1
"3647","2017","literaturereview",1
"3648","2017","livelihoodportfoliosandrisks",1
"3649","2017","livelihoods",1
"3650","2017","livestock",1
"3651","2017","livestockfarming",1
"3652","2017","livestockintensification",1
"3653","2017","lobbyingactivities",1
"3654","2017","logisticmodel",1
"3655","2017","logisticmodels",1
"3656","2017","macroeconomicpolicies",1
"3657","2017","managementpractice",1
"3658","2017","manure",1
"3659","2017","marketorientation",1
"3660","2017","markettransition",1
"3661","2017","maternalnutrition",1
"3662","2017","mechanicalprocessing",1
"3663","2017","mechanization",1
"3664","2017","metabolism",1
"3665","2017","microcredit",1
"3666","2017","microsatellitedna",1
"3667","2017","microsatelliterepeats",1
"3668","2017","migrationdistance",1
"3669","2017","millet",1
"3670","2017","mineral",1
"3671","2017","minoritygroup",1
"3672","2017","minoritygroups",1
"3673","2017","minormillets",1
"3674","2017","mixedfarming",1
"3675","2017","mixedmountainagriculture",1
"3676","2017","models",1
"3677","2017","modernization",1
"3678","2017","monoculture",1
"3679","2017","mother",1
"3680","2017","mother-childrelations",1
"3681","2017","motherchildrelation",1
"3682","2017","mothers",1
"3683","2017","mulching",1
"3684","2017","multimediamodule",1
"3685","2017","multivariateanalysis",1
"3686","2017","multivariateregressionmodels",1
"3687","2017","muntiacus",1
"3688","2017","muscle",1
"3689","2017","myanmars",1
"3690","2017","mycorrhiza",1
"3691","2017","naturaldisasters",1
"3692","2017","neglectedandunderutilizedspecies",1
"3693","2017","nervoussystem",1
"3694","2017","nicaragua",1
"3695","2017","ningbo",1
"3696","2017","nonhuman",1
"3697","2017","north-eastindia",1
"3698","2017","northamerica",1
"3699","2017","northhimalayanregion",1
"3700","2017","nutrientenrichment",1
"3701","2017","nutrients",1
"3702","2017","nutritionalsecurity",1
"3703","2017","nutritionalvalue",1
"3704","2017","object-orientedinterfaces",1
"3705","2017","oilsandfats",1
"3706","2017","opportunities",1
"3707","2017","oredeposit",1
"3708","2017","oryza",1
"3709","2017","paddyfarming",1
"3710","2017","pam",1
"3711","2017","parent",1
"3712","2017","participatoryapproach",1
"3713","2017","participatoryapproaches",1
"3714","2017","pear",1
"3715","2017","peasantagriculture",1
"3716","2017","peasants",1
"3717","2017","perceivedclimatevariability",1
"3718","2017","perception",1
"3719","2017","performanceassessment",1
"3720","2017","persistence",1
"3721","2017","pestcontrol",1
"3722","2017","pestdamage",1
"3723","2017","pestspecies",1
"3724","2017","philippines",1
"3725","2017","phosphorus",1
"3726","2017","phosphorusoredepletion",1
"3727","2017","photoelicitation",1
"3728","2017","phylogeography",1
"3729","2017","physiologicaltrait",1
"3730","2017","physiology",1
"3731","2017","pig",1
"3732","2017","plantationforestry",1
"3733","2017","plantations",1
"3734","2017","plantgrowthpromotion",1
"3735","2017","plants",1
"3736","2017","plantspecies",1
"3737","2017","policyanalysis",1
"3738","2017","policymaking",1
"3739","2017","pollutionincidence",1
"3740","2017","pollutionpolicy",1
"3741","2017","population",1
"3742","2017","populationaging",1
"3743","2017","populationgenetics",1
"3744","2017","post-harvest",1
"3745","2017","potentialimpact",1
"3746","2017","poultry",1
"3747","2017","poverty",1
"3748","2017","practiceguideline",1
"3749","2017","precipitation(meteorology)",1
"3750","2017","preschool",1
"3751","2017","preschoolchild",1
"3752","2017","prevalence",1
"3753","2017","principalcomponentanalysis",1
"3754","2017","productivity",1
"3755","2017","programcosteffectiveness",1
"3756","2017","programdevelopment",1
"3757","2017","programimpact",1
"3758","2017","propensityscorematching",1
"3759","2017","protein",1
"3760","2017","publicandprivater&d",1
"3761","2017","publichealth",1
"3762","2017","pulsefarmers",1
"3763","2017","pyrus",1
"3764","2017","qualitativeresearch",1
"3765","2017","qualitativetraits",1
"3766","2017","qualityloss",1
"3767","2017","quantitativeanalysis",1
"3768","2017","quantitativetraits",1
"3769","2017","quantityloss",1
"3770","2017","quarantinedisease",1
"3771","2017","questionnairesurvey",1
"3772","2017","questionnairesurveys",1
"3773","2017","radar",1
"3774","2017","rain",1
"3775","2017","randomforest",1
"3776","2017","randomforests",1
"3777","2017","rangeexpansion",1
"3778","2017","rapidurbanizations",1
"3779","2017","rattusrattus",1
"3780","2017","refugium",1
"3781","2017","refusecollection",1
"3782","2017","regionaldevelopmentpolicy",1
"3783","2017","reproduction",1
"3784","2017","researchanddevelopmentinvestment",1
"3785","2017","researchobject",1
"3786","2017","resourceconcentrationhypothesis",1
"3787","2017","resourceconservation",1
"3788","2017","resourcedegradation",1
"3789","2017","resourceuse",1
"3790","2017","retinol",1
"3791","2017","retinoldeficiency",1
"3792","2017","riskperceptions",1
"3793","2017","rnrsectors",1
"3794","2017","rodent",1
"3795","2017","rodentia",1
"3796","2017","rodents",1
"3797","2017","root-shootratio",1
"3798","2017","root-to-shootratio",1
"3799","2017","roottoshootratio",1
"3800","2017","rubberplantations",1
"3801","2017","rubberspecialization",1
"3802","2017","run-off",1
"3803","2017","runoff",1
"3804","2017","ruralarea",1
"3805","2017","ruralareas",1
"3806","2017","ruraldevelopment",1
"3807","2017","ruraleconomy",1
"3808","2017","samplesize",1
"3809","2017","scenarioanalysis",1
"3810","2017","seawater",1
"3811","2017","seed",1
"3812","2017","seedquality",1
"3813","2017","seedtreatment",1
"3814","2017","selection",1
"3815","2017","selenium",1
"3816","2017","selenium-richgrape",1
"3817","2017","semistructuredinterview",1
"3818","2017","shellfish",1
"3819","2017","shrimpculture",1
"3820","2017","sikkim",1
"3821","2017","simulationanalyses",1
"3822","2017","simultaneousequations",1
"3823","2017","singlenucleotide",1
"3824","2017","singlenucleotidepolymorphism",1
"3825","2017","slopingcroplands",1
"3826","2017","smallandmediumenterprises",1
"3827","2017","smes",1
"3828","2017","socialaspect",1
"3829","2017","socialcapital",1
"3830","2017","socialdevelopment",1
"3831","2017","socialimpact",1
"3832","2017","socialstatus",1
"3833","2017","socioeconomicdevelopment",1
"3834","2017","software",1
"3835","2017","soilconservation",1
"3836","2017","soilconservationpractices",1
"3837","2017","soilfertility",1
"3838","2017","soilloss",1
"3839","2017","soilmacrofauna",1
"3840","2017","soilquality",1
"3841","2017","soilsurvey",1
"3842","2017","southamerica",1
"3843","2017","space-basedradar",1
"3844","2017","spatialtemporals",1
"3845","2017","stakeholder",1
"3846","2017","statisticalanalysis",1
"3847","2017","statisticalmodel",1
"3848","2017","structuralequationmodeling",1
"3849","2017","stunting",1
"3850","2017","subtropicalregion",1
"3851","2017","surfacewater",1
"3852","2017","surveys",1
"3853","2017","susscrofadomestica",1
"3854","2017","sustainabilitystandard",1
"3855","2017","sustainableintensification",1
"3856","2017","sustainablephosphorusmanagement",1
"3857","2017","swine",1
"3858","2017","swingpotential",1
"3859","2017","syntheticapertureradar",1
"3860","2017","system",1
"3861","2017","systemdevelopment",1
"3862","2017","systemicapproaches",1
"3863","2017","tajikistan",1
"3864","2017","technologicalinnovation",1
"3865","2017","technologytargeting",1
"3866","2017","terraceagriculture",1
"3867","2017","thailand",1
"3868","2017","thinness",1
"3869","2017","tibet",1
"3870","2017","tillage",1
"3871","2017","timeseriesanalysis",1
"3872","2017","timeseriesphenology",1
"3873","2017","tolerance",1
"3874","2017","traditionalculture",1
"3875","2017","traditionalfoodsystems",1
"3876","2017","trichoderma",1
"3877","2017","tropics",1
"3878","2017","underweight",1
"3879","2017","ungulata",1
"3880","2017","uttarakhand",1
"3881","2017","vegetablegermplasmresources",1
"3882","2017","vegetation",1
"3883","2017","vegetationdensity",1
"3884","2017","veryelderly",1
"3885","2017","villagecottageagribusiness",1
"3886","2017","vitaceae",1
"3887","2017","vitamina",1
"3888","2017","vitaminadeficiency",1
"3889","2017","vulnerabilityanalysis",1
"3890","2017","vulnerabilitymaps",1
"3891","2017","wallcrop",1
"3892","2017","walnut",1
"3893","2017","wapeople",1
"3894","2017","wastewater",1
"3895","2017","watershortage",1
"3896","2017","webbasedexpertsystem",1
"3897","2017","websites",1
"3898","2017","weedmanagement",1
"3899","2017","wellbeing",1
"3900","2017","westbengal",1
"3901","2017","wildlifecropdamage",1
"3902","2017","women'sempowerment",1
"3903","2017","women’sempowerment",1
"3904","2017","xinjianguygur",1
"3905","2017","youngadult",1
"3906","2017","yunnanprovince",1
"3907","2017","zambia",1
"3908","2017","zhejiang",1
"3909","2018","",50
"3910","2018","agriculture",17
"3911","2018","china",16
"3912","2018","foodsecurity",13
"3913","2018","myanmar",13
"3914","2018","climatechange",12
"3915","2018","nepal",10
"3916","2018","india",9
"3917","2018","agriculturalland",8
"3918","2018","landuse",8
"3919","2018","biodiversity",7
"3920","2018","crops",7
"3921","2018","farmingsystem",7
"3922","2018","sustainabledevelopment",7
"3923","2018","environmentalprotection",6
"3924","2018","triticumaestivum",6
"3925","2018","economicdevelopment",5
"3926","2018","economics",5
"3927","2018","geneticdiversity",5
"3928","2018","human",5
"3929","2018","landtenure",5
"3930","2018","agroforestry",4
"3931","2018","agronomy",4
"3932","2018","article",4
"3933","2018","conservation",4
"3934","2018","conservationofnaturalresources",4
"3935","2018","cropyield",4
"3936","2018","cultivation",4
"3937","2018","ecology",4
"3938","2018","foodsupply",4
"3939","2018","himalayas",4
"3940","2018","intercropping",4
"3941","2018","juglansregia",4
"3942","2018","legume",4
"3943","2018","pakistan",4
"3944","2018","phosphorus",4
"3945","2018","rice",4
"3946","2018","smallholder",4
"3947","2018","sustainability",4
"3948","2018","traditionalknowledge",4
"3949","2018","agricultural",3
"3950","2018","agriculturaldevelopment",3
"3951","2018","agriculturalintensification",3
"3952","2018","agriculturalproduction",3
"3953","2018","artificialintelligence",3
"3954","2018","carbon",3
"3955","2018","conservationagriculture",3
"3956","2018","crop",3
"3957","2018","cropplant",3
"3958","2018","cropproduction",3
"3959","2018","decisionmaking",3
"3960","2018","ecosystem",3
"3961","2018","ecosystems",3
"3962","2018","farmersattitude",3
"3963","2018","female",3
"3964","2018","foodavailability",3
"3965","2018","forestry",3
"3966","2018","genetics",3
"3967","2018","geneticstructure",3
"3968","2018","humans",3
"3969","2018","juglans",3
"3970","2018","livelihood",3
"3971","2018","maize",3
"3972","2018","male",3
"3973","2018","malnutrition",3
"3974","2018","populationstructure",3
"3975","2018","productivity",3
"3976","2018","regressionanalysis",3
"3977","2018","seasonalvariation",3
"3978","2018","soilmoisture",3
"3979","2018","spatialdistribution",3
"3980","2018","urbanization",3
"3981","2018","wheat",3
"3982","2018","wirelesssensornetworks",3
"3983","2018","zeamays",3
"3984","2018","adoption",2
"3985","2018","agrarianchange",2
"3986","2018","agriculturalecosystem",2
"3987","2018","agriculturalimplements",2
"3988","2018","agriculturalmachinery",2
"3989","2018","agritourism",2
"3990","2018","agrobiodiversity",2
"3991","2018","alternativeagriculture",2
"3992","2018","aquaculture",2
"3993","2018","ascorbicacid",2
"3994","2018","assessmentmethod",2
"3995","2018","azospirillum",2
"3996","2018","bestmanagementpractices",2
"3997","2018","bigdata",2
"3998","2018","bihar",2
"3999","2018","brassicanapus",2
"4000","2018","businessfunctions",2
"4001","2018","canola",2
"4002","2018","catchment",2
"4003","2018","cateringservice",2
"4004","2018","cereal",2
"4005","2018","chloroplast",2
"4006","2018","classification",2
"4007","2018","climateconditions",2
"4008","2018","commercialization",2
"4009","2018","commonwalnut",2
"4010","2018","composting",2
"4011","2018","cropdiversity",2
"4012","2018","drought",2
"4013","2018","ecosystemservice",2
"4014","2018","ecosystemservices",2
"4015","2018","ecotourism",2
"4016","2018","energy",2
"4017","2018","environmentalawareness",2
"4018","2018","est-ssr",2
"4019","2018","ethnobotany",2
"4020","2018","farms",2
"4021","2018","farmsize",2
"4022","2018","foodproduction",2
"4023","2018","fungi",2
"4024","2018","fuzzylogic",2
"4025","2018","geneintrogression",2
"4026","2018","geneticmarker",2
"4027","2018","genomics",2
"4028","2018","geography",2
"4029","2018","growth",2
"4030","2018","hormone",2
"4031","2018","householdwealth",2
"4032","2018","humanactivity",2
"4033","2018","humicsubstance",2
"4034","2018","hybridization",2
"4035","2018","inequality",2
"4036","2018","innovation",2
"4037","2018","integratedfarmingsystem",2
"4038","2018","internetofthings",2
"4039","2018","intrastateconflict",2
"4040","2018","introgression",2
"4041","2018","investment",2
"4042","2018","investments",2
"4043","2018","juglanssigillata",2
"4044","2018","kinnaur",2
"4045","2018","landrace",2
"4046","2018","landreform",2
"4047","2018","landusechange",2
"4048","2018","linearregression",2
"4049","2018","livestock",2
"4050","2018","malusxdomestica",2
"4051","2018","marginallands",2
"4052","2018","marketconditions",2
"4053","2018","metabolism",2
"4054","2018","milk",2
"4055","2018","millet",2
"4056","2018","models",2
"4057","2018","nonhuman",2
"4058","2018","nutritionalstatus",2
"4059","2018","organicfarming",2
"4060","2018","organochlorinepesticides",2
"4061","2018","perception",2
"4062","2018","pisumsativum",2
"4063","2018","plantingpatterns",2
"4064","2018","precisionagriculture",2
"4065","2018","priorityjournal",2
"4066","2018","procedures",2
"4067","2018","quantitativeanalysis",2
"4068","2018","rain",2
"4069","2018","rainfall",2
"4070","2018","ruralarea",2
"4071","2018","socialexclusion",2
"4072","2018","socio-economicconditions",2
"4073","2018","soil",2
"4074","2018","soilcarbon",2
"4075","2018","soilconservation",2
"4076","2018","soilhealth",2
"4077","2018","soils",2
"4078","2018","southwesternchina",2
"4079","2018","speciesdiversity",2
"4080","2018","statisticalanalysis",2
"4081","2018","sustainableagriculture",2
"4082","2018","sustainableintensification",2
"4083","2018","technicalefficiency",2
"4084","2018","walnut",2
"4085","2018","westernhimalaya",2
"4086","2018","wheatyield",2
"4087","2018","ziziphus",2
"4088","2018","a.cristatum2pchromosometranslocationlines",1
"4089","2018","abandonedland",1
"4090","2018","abioticfactor",1
"4091","2018","abioticstresses",1
"4092","2018","abscisicacid",1
"4093","2018","abundance",1
"4094","2018","accessibility",1
"4095","2018","aceticacid",1
"4096","2018","acidsoils",1
"4097","2018","adaptation",1
"4098","2018","adaptivemanagement",1
"4099","2018","adoptionandimpact",1
"4100","2018","adult",1
"4101","2018","aerobiccomposting",1
"4102","2018","afghanistan",1
"4103","2018","aggregation",1
"4104","2018","agingpopulation",1
"4105","2018","agrariantransition",1
"4106","2018","agri-foodsystems",1
"4107","2018","agribusiness",1
"4108","2018","agriculturalbigdata",1
"4109","2018","agriculturalcarbonreduction",1
"4110","2018","agriculturalchange",1
"4111","2018","agriculturalcommercialization",1
"4112","2018","agriculturaldemonstration",1
"4113","2018","agriculturaleconomics",1
"4114","2018","agriculturalenvironment",1
"4115","2018","agriculturalenvironments",1
"4116","2018","agriculturalinformation",1
"4117","2018","agriculturalinformationperception",1
"4118","2018","agriculturalinformations",1
"4119","2018","agriculturalinnovations",1
"4120","2018","agriculturallandscape",1
"4121","2018","agriculturalmanagement",1
"4122","2018","agriculturalpolicy",1
"4123","2018","agriculturalpractice",1
"4124","2018","agriculturalproductiondiversity",1
"4125","2018","agriculturalproductions",1
"4126","2018","agriculturalproductivity",1
"4127","2018","agriculturalproducts",1
"4128","2018","agriculturalproductslogistics",1
"4129","2018","agriculturalresearch",1
"4130","2018","agriculturalsoil",1
"4131","2018","agriculturalsustainability",1
"4132","2018","agriculturalworker",1
"4133","2018","agriculturalyields",1
"4134","2018","agriculturemonitoring",1
"4135","2018","agriculturesectors",1
"4136","2018","agro-ecosystems",1
"4137","2018","agrodiversity",1
"4138","2018","agroecology",1
"4139","2018","agroecosystems",1
"4140","2018","agroindustry",1
"4141","2018","agronomiceffect",1
"4142","2018","allele",1
"4143","2018","alps",1
"4144","2018","alternateland-usesystems",1
"4145","2018","amfungi",1
"4146","2018","amrascadevastansdist.",1
"4147","2018","analysis",1
"4148","2018","analysisofvariance(anova)",1
"4149","2018","ancientagriculture",1
"4150","2018","andes",1
"4151","2018","angiosperm",1
"4152","2018","animalhusbandry",1
"4153","2018","antioxidants",1
"4154","2018","apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade",1
"4155","2018","apisdorsata",1
"4156","2018","apisflorea",1
"4157","2018","apismellifera",1
"4158","2018","apple",1
"4159","2018","appliedgenomics",1
"4160","2018","aquacultureindustry",1
"4161","2018","arableland",1
"4162","2018","arablelandscapesystemclassification",1
"4163","2018","arboriculture",1
"4164","2018","aridzone",1
"4165","2018","aromaticrice",1
"4166","2018","arunachalpradesh",1
"4167","2018","asia",1
"4168","2018","asiancountries",1
"4169","2018","assam",1
"4170","2018","aves",1
"4171","2018","bacteria(microorganisms)",1
"4172","2018","bakingquality",1
"4173","2018","bayesiananalysis",1
"4174","2018","bayesianapproach",1
"4175","2018","benefit–costratio",1
"4176","2018","bestmanagementpractice",1
"4177","2018","bestmanagementpractice(bmps)",1
"4178","2018","beverage",1
"4179","2018","biochar",1
"4180","2018","biocharcompoundfertilizer",1
"4181","2018","biodiversityconservation",1
"4182","2018","biodiversityloss",1
"4183","2018","biological",1
